tag_name,name,author_login,created_at,body,url,assets_url,upload_url,html_url,id,author_id,author_node_id,author_avatar_url,author_gravatar_id,author_url,author_html_url,author_followers_url,author_following_url,author_gists_url,author_starred_url,author_subscriptions_url,author_organizations_url,author_repos_url,author_events_url,author_received_events_url,author_type,author_site_admin,node_id,target_commitish,draft,prerelease,published_at,tarball_url,zipball_url,assets
v2023-06-29,DO's June 2023 release,lschriml,2023-06-29T15:36:20Z,"DO's June 2023 release. Includes 11,349 disease terms, the addition of 35 new diseases, 42 new SubClassOf axioms. This release includes reformatting of gene symbols in definitions, the addition of mtDNA depletion syndrome subtypes 16-20, retinal macular dystrophy and subtypes, sorbitol dehydrogenase deficiency with peripheral neuropathy, hyperphosphatasia with impaired intellectual development syndrome subtypes, revised nemaline classification and COX deficiency classification, new digenic disease annotations. _If at all possible, _DO NOT USE_ this release; instead, use the early August release [v2023-08-08](https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2023-08-08) or later. This release includes accidental IRI duplicates that are not consistent or compatible with previous or future releases. These duplicate disease IRIs were deleted and the diseases re-added with new, unique IRIs in release [v2023-08-08](https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2023-08-08)._",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/110382654,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/110382654/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/110382654/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2023-06-29,110382654,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,RE_kwDOApA9Xc4GlE4-,main,FALSE,FALSE,2023-06-29T15:43:58Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2023-06-29,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2023-06-29,NA
v2024-02-28,DO February 2024 release,allenbaron,2024-02-28T18:32:29Z,"This release of the Human Disease Ontology includes 11,511 disease classes, 9,160 with textual definitions (79.6%). Diseases that have been revised and/or expanded include CACNA1C-related diseases, long QT syndromes, LAL-D, ARVC, autosomal recessive distal hereditary motor neuronopathy 8, Pick's disease, hyper IgM syndromes, hypoparathyroidism, parasitic protozoa infectious diseases, and Canavan disease. New diseases include 'syndromic X-linked intellectual developmental disorder bain type', SPATCCM, ACM subtypes, 'neurodevelopmental disorder with microcephaly, epilepsy, and brain atrophy', 'developmental delay, dysmorphic facies, and brain anomalies', and 'infantile hypotonia with psychomotor retardation and characteristic facies-3'. **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2024-01-31...v2024-02-28",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/144062162,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/144062162/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/144062162/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-02-28,144062162,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4IljbS,main,FALSE,FALSE,2024-02-28T19:13:43Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-02-28,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-02-28,NA
v2024-01-31,DO January 2024 release,allenbaron,2024-01-31T16:10:53Z,"This release of the Human Disease Ontology includes 11,501 disease classes, 9,146 with textual definitions (79.5%). Diseases that have been revised and expanded include aniridia, osteosarcomas, distal spinal muscular atrophies, distal hereditary motor neuropathies, peeling skin syndromes, pyridoxine-dependent epilepsies, and Graves disease. New diseases include foveal hypoplasias, developmental dysplasias of the hip, familial focal epilepsies with variable foci, dystonia subtypes, Sifrim-Hitz-Weiss syndrome, cepacia syndrome, round cell sarcoma subtypes, Borrelia miyamotoi disease, PLACK syndrome, familial multiple lipomatosis, and retinal macular dystrophy 2. A number of definitions have additionally been updated with NHGRI sources and xrefs to obsolete EFO terms have been removed. **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2023-12-20...v2024-01-31",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/139352586,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/139352586/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/139352586/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-01-31,139352586,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4ITloK,main,FALSE,FALSE,2024-01-31T16:16:03Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-01-31,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-01-31,NA
v2023-12-20,DO December 2023 release,allenbaron,2023-12-20T14:44:10Z,"This release of the Human Disease Ontology includes 11,454 disease classes, 9,093 with textual definitions (79.4%). Revisions have been made to sarcomas and rare diseases. New diseases include Schinzel Giedion Syndrome, inflammatory poikiloderma with hair abnormalities and acral keratoses (LIPHAK syndrome), polyhydramnios, megalencephaly, and symptomatic epilepsy (PMSE syndrome), Mitchell syndrome, and a number of rare neurodevelopmental syndromes. **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2023-11-30...v2023-12-20",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/134640299,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/134640299/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/134640299/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2023-12-20,134640299,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4IBnKr,main,FALSE,FALSE,2023-12-20T14:56:57Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2023-12-20,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2023-12-20,NA
v2023-11-30,DO November 2023 release,allenbaron,2023-11-30T16:24:49Z,"This release of the Human Disease Ontology includes 11,432 disease classes, 9,071 with textual definitions (79.3%). New diseases include mito complex 4 disease subtypes, Caroli syndrome, dopamine transporter deficiency syndromes, Zaki syndrome, chromosome 1p36.33 duplication syndrome, digenic diseases, and cerebellar ataxia disease subtypes. Revisions have been made to steatotic liver disease and NAFLD to match recent international consensus, dystal myopathies, and frontotemporal dementias. **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2023-10-21...v2023-11-30",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/132145387,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/132145387/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/132145387/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2023-11-30,132145387,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4H4GDr,main,FALSE,FALSE,2023-11-30T16:59:49Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2023-11-30,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2023-11-30,NA
v2024-05-29,DO May 2024 release,allenbaron,2024-05-29T18:10:01Z,"In this release of the Human Disease Ontology, all cross-references to OMIM in all files have had their prefixes changed from 'OMIM' to 'MIM' to align with OMIM. _Prefixes will stably remain 'MIM' going forward. We apologize for any inconvenience this may cause._ There are now 11,575 disease classes, 9,237 with textual definitions (79.8%) in the ontology with revisions and additions to amino acid metabolic disorders, polycystic kidney diseases, galactosemias, hypotrichosis, episodic ataxias, Loeys-Dietz syndromes, orofaciodigital syndrome, and holoprosencephalies. ## What's Changed * Implement OMIM-to-MIM prefix change requested by OMIM by @allenbaron in https://github.com/DiseaseOntology/HumanDiseaseOntology/pull/1334 **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2024-04-30...v2024-05-29",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/158047123,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/158047123/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/158047123/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-05-29,158047123,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4Ja5uT,main,FALSE,FALSE,2024-05-29T18:24:37Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-05-29,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-05-29,NA
v2024-04-30,DO April Release,lschriml,2024-04-30T18:59:33Z,"The DO's April 2024 release includes: 11,550 human disease terms. This release includes classification revisions for anemia, and B-cell lymphoma; the addition of genes to additional DOID definitions; the addition of disease subtypes for: cone-rod dystrophy; amelogenesis imperfecta, anemia, Ullrich congenital muscular dystrophy and autosomal recessive intellectual developmental disorder 82; the addition of new DOIDs: interstitial lung disease, large B-cell lymphoma, hyperimmunoglobulinemia D periodic fever syndrome, and PFAPA syndrome.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/153570380,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/153570380/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/153570380/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-04-30,153570380,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,RE_kwDOApA9Xc4JJ0xM,main,FALSE,FALSE,2024-04-30T19:08:29Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-04-30,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-04-30,NA
v2024-03-28,DO March 2024 Release,lschriml,2024-03-28T22:28:06Z,"This release includes 11,537 disease terms; 8,419 SubClassOf axioms. The addition of 26 new disease terms. This month the DO was updated, we added Peroxisome biogenesis disorder and dystonia subtypes, reclassified Zellweger syndrome subtypes, updated frontotemporal dementia and/or amyotrophic lateral sclerosis and Ohdo syndrome subtype nomenclature, added neurodevelopmental disorder with poor growth and behavioral abnormalities, Stolerman neurodevelopmental syndrome, Nicolaides-Baraitser syndrome, blepharophimosis-impaired intellectual development syndrome, and microcephaly-micromelia syndrome and microcephaly, short stature, Halperin-Birk syndrome and limb abnormalities; revised Lisch epithelial corneal dystrophy.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/148954071,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/148954071/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/148954071/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-03-28,148954071,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,RE_kwDOApA9Xc4I4NvX,main,FALSE,FALSE,2024-03-28T22:36:15Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-03-28,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-03-28,NA
v2024-11-01,DO October 2024 release,allenbaron,2024-11-01T18:09:03Z,"This release of the Human Disease Ontology includes 11,684 disease classes, 9,358 with textual definitions (80.0%). Diseases that have been revised and/or updated with additional subtypes include glycine encephalopathies, FACS, mitochondrial trifunctional protein deficiencies, autosomal dominant isolated macrothrombocytopenias, poor metabolism of thiopurines, retinitis pigmentosa 17, and Axenfeld-Rieger syndrome. New diseases include APLAID, striatal degeneration 2, congenital amegakaryocytic thrombocytopenia 2, and rhabdoid tumor predisposition syndrome with subtypes. This release also includes a new subset focused on childhood cancers `DO_childhood_cancer_slim` and a minor change to the DO_MGI_slim, as well as, expanded chest-related anatomical and onset logical axioms. **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2024-09-27...v2024-11-01",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/183146638,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/183146638/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/183146638/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-11-01,183146638,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4K6piO,main,FALSE,FALSE,2024-11-01T18:17:56Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-11-01,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-11-01,NA
v2024-09-27,DO September 2024 release,allenbaron,2024-09-27T19:30:08Z,"This release of the Human Disease Ontology includes 11,670 disease classes, 9,341 with textual definitions (80.0%). Diseases that have been revised and/or updated include renal glycosuria, autosomal dominant nonsyndromic deafness (DFNA) subtypes, peeling skin syndrome 3, congenital disorders of deglycosylation, 'short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies', pancreatic ageneses, preaxial polydactylies, thoracic and breast disease classifications, diseases related to neoprene allergy, and hypogonadism. New diseases include chromosome 11 partial duplication syndrome, encephalopathy due to defective mitochondrial and peroxisomal fission 2, intellectual disability and myopathy syndrome, bent bone dysplasia syndromes, and digenic dyskeratosis congenita. **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2024-08-29...v2024-09-27",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/177361657,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/177361657/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/177361657/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-09-27,177361657,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4KklL5,main,FALSE,FALSE,2024-09-27T19:34:57Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-09-27,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-09-27,NA
v2024-08-29,DO August 2024 release,allenbaron,2024-08-29T19:54:19Z,"This release of the Human Disease Ontology includes 11,644 disease classes, 9,315 with textual definitions (80.0%). Diseases that have been revised and/or added include spermatogenic failure subtypes, polycystic liver diseases, dialysis disequilibrium syndrome, and anterior horn cell disease. 'disease has location' (anatomy) axioms have been added to various diseases. Additionally, 4 diseases have been obsoleted. Annotations should be replaced by existing terms as follows: obsoleted | replaced by -- | -- 'dilated cardiomyopathy 3B' (DOID:0081164) | 'X-linked dilated cardiomyopathy' (DOID:0110461) 'interleukin-7 receptor alpha deficiency' (DOID:0060015) | 'severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-positive, Nk cell-positive' (DOID:0090014) 'dystonia, DOPA-responsive' (DOID:0060963) | 'dopa-responsive dystonia' (DOID:0090043; _previously 'dystonia 5'_) 'autosomal dominant nonsyndromic deafness 52' (DOID:0110578) | 'autosomal dominant nonsyndromic deafness 15' (DOID:0110546) **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2024-07-31...v2024-08-29",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/172643269,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/172643269/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/172643269/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-08-29,172643269,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4KSlPF,main,FALSE,FALSE,2024-08-29T20:06:12Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-08-29,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-08-29,NA
v2024-07-31,DO July 2024 release,allenbaron,2024-07-31T17:24:29Z,"This release of the Human Disease Ontology includes 11,612 disease classes, 9,280 with textual definitions (79.9%). Diseases that have been revised and/or expanded include CAMRQ syndrome, mosaic variegated aneuploidy syndromes, Fanconi anemia complementation groups, mal de Meleda, common cold, scarlet fever, Machado-Joseph disease, hematopoietic system disease, palmoplantar keratosis, glucose metabolism diseases, and polycystic liver diseases. _Additionally_, synonyms that are considered **acronyms**, including initialisms & alphebetisms as defined in the new OBO Metadata Ontology acronym ([OMO:0003012](http://purl.obolibrary.org/obo/OMO_0003012)) annotation property, have been annotated as such. All acronyms remain synonyms with no change to their synonym type relationships (exact, broad, narrow, related). Instead, an additional annotation has been applied to the disease-synonym type-synonym triples as an owl:Axiom. <details> <summary><h3>Examples of acronym annotations & how to access them</h3></summary> #### OBO format _(e.g. doid.obo)_ 'Lambert-Eaton myasthenic syndrome' (DOID:0050214) 'LEMS' acronym ``` [Term] ... synonym: ""Lambert-Eaton syndrome"" EXACT [] synonym: ""LEMS"" EXACT OMO:0003012 [] ... ``` #### RDF/XML _(e.g. doid.owl)_ 'drug-induced lupus erythematosus' (DOID:0040093) 'DILE' acronym ``` <owl:Axiom> <owl:annotatedSource rdf:resource=""http://purl.obolibrary.org/obo/DOID_0040093""/> <owl:annotatedProperty rdf:resource=""http://www.geneontology.org/formats/oboInOwl#hasExactSynonym""/> <owl:annotatedTarget xml:lang=""en"">DILE</owl:annotatedTarget> <oboInOwl:hasSynonymType rdf:resource=""http://purl.obolibrary.org/obo/OMO_0003012""/> </owl:Axiom> ``` #### OWL Functional Syntax _(e.g. doid-edit.owl)_ 'Polyomavirus-associated nephropathy' (DOID:0040086) 'PVAN' acronym ``` AnnotationAssertion(Annotation(oboInOwl:hasSynonymType obo:OMO_0003012) oboInOwl:hasExactSynonym obo:DOID_0040086 ""PVAN""@en) ``` ### Extracting acronyms with SPARQL ```SPARQL PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX owl: <http://www.w3.org/2002/07/owl#> PREFIX obo: <http://purl.obolibrary.org/obo/> PREFIX oboInOwl: <http://www.geneontology.org/formats/oboInOwl#> SELECT ?class ?label ?synonym_type ?acronym WHERE { VALUES ?synonym_type { oboInOwl:hasExactSynonym oboInOwl:hasBroadSynonym oboInOwl:hasNarrowSynonym oboInOwl:hasRelatedSynonym } ?class a owl:Class ; rdfs:label ?label ; ?synonym_type ?acronym . [] a owl:Axiom ; owl:annotatedSource ?class ; owl:annotatedProperty ?synonym_type ; owl:annotatedTarget ?acronym ; oboInOwl:hasSynonymType obo:OMO_0003012 . } ``` _Additional SPARQL queries for extracting acronyms can be found at https://github.com/DiseaseOntology/SPARQLqueries/tree/main/Datasets/Synonyms._ </details> **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2024-06-28...v2024-07-31 _Discussion regarding how acronyms are to be annotated across OBO ontologies can be found at https://github.com/information-artifact-ontology/ontology-metadata/issues/135._",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/168100889,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/168100889/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/168100889/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-07-31,168100889,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4KBQQZ,main,FALSE,FALSE,2024-07-31T18:27:24Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-07-31,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-07-31,NA
v2024-06-28,DO June 2024 release,allenbaron,2024-06-28T17:29:13Z,"This release of the Human Disease Ontology includes 11,598 disease classes, 9,265 with textual definitions (79.9%). Diseases that have been revised and/or expanded include thyroid carcinomas, polycystic liver diseases, primary pigmented nodular adrenocortical diseases, Robinow syndromes, WHIM syndromes, palmoplantar keratodermas, and renal hypomagnesemias. The acquired metabolic diseases auto-brewery syndrome and bladder fermentation syndrome have been added and a number of UMLS and related mappings have been revised and updated. An issue with idiopathic pulmonary fibrosis that arose in the previous release has also been fixed (issue #1341). **Full Changelog**: https://github.com/DiseaseOntology/HumanDiseaseOntology/compare/v2024-05-29...v2024-06-28",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/163038069,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/163038069/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/163038069/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2024-06-28,163038069,21225409,MDQ6VXNlcjIxMjI1NDA5,https://avatars.githubusercontent.com/u/21225409?v=4,NA,https://api.github.com/users/allenbaron,https://github.com/allenbaron,https://api.github.com/users/allenbaron/followers,https://api.github.com/users/allenbaron/following{/other_user},https://api.github.com/users/allenbaron/gists{/gist_id},https://api.github.com/users/allenbaron/starred{/owner}{/repo},https://api.github.com/users/allenbaron/subscriptions,https://api.github.com/users/allenbaron/orgs,https://api.github.com/users/allenbaron/repos,https://api.github.com/users/allenbaron/events{/privacy},https://api.github.com/users/allenbaron/received_events,User,FALSE,RE_kwDOApA9Xc4Jt8N1,main,FALSE,FALSE,2024-06-28T17:40:45Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2024-06-28,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2024-06-28,NA
